,type,position,item_type,item_additionalType,item_brand_type,item_brand_name,item_model,item_bodyType,item_fuelType,item_seatingCapacity,item_color,item_name,item_mainEntityOfPage,item_url,item_image,item_description,item_offers_type,item_offers_price,item_offers_priceCurrency,item_offers_itemCondition,item_offers_seller_type,item_offers_seller_homeLocation_type,item_offers_seller_homeLocation_address_type,item_offers_seller_homeLocation_address_addressLocality,item_offers_seller_homeLocation_address_addressRegion,item_offers_seller_url
21,ListItem,20,Car,Product,Thing,BMW,320d,Sedan,Diesel,5,White,2015 BMW 320d 2.0 FULL SERVICE RECORD WITH M PERFORMANCE EDITION UNIT,https://www.carlist.my/used-cars/2015-bmw-320d-2-0-full-service-record-with-m-performance-edition-unit/9175943,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=1&page_size=25#listing_9175943,['https://img1.icarcdn.com/3495719/thumb-l_used-car-carlist-bmw-3-series-320d-m-sport-sedan-malaysia_000003495719_e9fb43f1_7ba8_4dbc_aaeb_4571afe54f6b.jpg.webp?smia=xTM'],Asalamualaikum. 丕賱爻賻賾賱丕賻賲購 毓賻賱賻賷賿賰購賲賿 賵賻乇賻丨賿賲賻丞購 丕賱賱賴賽 賵賻亘賻乇賻賰賻丕鬲購賴購    *** my ...,Offer,115800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Selangor,https://www.carlist.my/dealer/myautocitytrading
22,ListItem,21,Car,Product,Thing,BMW,328i,Sedan,Petrol - Unleaded (ULP),5,Blue,2013 BMW 328i 2.0 M Sport Sedan CBU,https://www.carlist.my/used-cars/2013-bmw-328i-2-0-m-sport-sedan-cbu/9544685,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=1&page_size=25#listing_9544685,['https://img1.icarcdn.com/5864459/thumb-l_used-car-carlist-bmw-3-series-328i-m-sport-sedan-malaysia_000005864459_c02b889b_52bd_4ac0_98ed_3088251504a1.jpeg.webp?smia=xTM'],Bmw 328i dec13 miami blue  fully ungraded  m3 body kit   19 vorsteiner rim  ...,Offer,125000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Puchong,Selangor,
23,ListItem,22,Car,Product,Thing,BMW,320i,Sedan,Petrol - Unleaded (ULP),5,Grey, DEC 2015 BMW 320i 2.0 Sport Line Sedan LCI- BODYKIT MSPORT,https://www.carlist.my/used-cars/dec-2015-bmw-320i-2-0-sport-line-sedan-lci-bodykit-msport/9494584,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=1&page_size=25#listing_9494584,['https://img1.icarcdn.com/4854949/thumb-l_used-car-carlist-bmw-3-series-320i-sport-line-sedan-malaysia_000004854949_81d925d6_dd90_44fa_8786_70374d8b7698.jpeg.webp?smia=xTM'],"Manufactured 2015 december* facelift lci model, b48 engine (more reliable) ...",Offer,118000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Sri Petaling,Kuala Lumpur,
24,ListItem,23,Car,Product,Thing,BMW,530e,Sedan,Hybrid,5,Black,2018 BMW 530e 2.0 (Private seller) (Battery warranty extended to 8 years) Sport Line iPerformance Sedan ,https://www.carlist.my/used-cars/2018-bmw-530e-2-0-private-seller-battery-warranty-extended-to-8-years-sport-line-iperformance-sedan/9267122,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=1&page_size=25#listing_9267122,['https://img1.icarcdn.com/2217629/thumb-l_used-car-carlist-bmw-5-series-530e-sport-line-iperformance-sedan-malaysia_000002217629_c83c4c43_dc27_4468_83e1_9b0cb774c876.jpg.webp?smia=xTM'],  * mileage 70k full service record by bmw malaysia   * warranty and free ...,Offer,183000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,
25,ListItem,24,Car,Product,Thing,BMW,520i,Sedan,Petrol - Unleaded (ULP),5,White,BMW 520i 2.0 FACELIFT M-SPORT EDITON UNIT COME WITH BMW FULL SERVICE RECORD AND LOW MILEAGE & 1 AUNTIE OWNER ORIGINAL CONDITION,https://www.carlist.my/used-cars/bmw-520i-2-0-facelift-m-sport-editon-unit-come-with-bmw-full-service-record-and-low-mileage-1-auntie-owner-original-condition/9532646,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=1&page_size=25#listing_9532646,"['https://img1.icarcdn.com/6462359/thumb-l_used-car-carlist-bmw-5-series-520i-sedan-malaysia_000006462359_d376116f_eae4_4332_8828_5f1beeee6709.jpeg.webp?smia=xTM', 'https://img1.icarcdn.com/6462359/thumb-l_used-car-carlist-bmw-5-series-520i-sedan-malaysia_000006462359_39db4c13_3e80_4f8a_af3a_6baebd3d48dc.jpeg.webp?smia=xTM', 'https://img1.icarcdn.com/6462359/thumb-l_used-car-carlist-bmw-5-series-520i-sedan-malaysia_000006462359_762e28f5_3e8f_4bc2_994e_97be9325d526.jpeg.webp?smia=xTM', 'https://img1.icarcdn.com/6462359/thumb-l_used-car-carlist-bmw-5-series-520i-sedan-malaysia_000006462359_c49d2cfe_a5f3_4770_b549_d196f3015d13.jpeg.webp?smia=xTM']",Asalamualaikum. 丕賱爻賻賾賱丕賻賲購 毓賻賱賻賷賿賰購賲賿 賵賻乇賻丨賿賲賻丞購 丕賱賱賴賽 賵賻亘賻乇賻賰賻丕鬲購賴購    *** my ...,Offer,109800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Selangor,https://www.carlist.my/dealer/myautocitytrading
26,ListItem,25,Car,Product,Thing,BMW,528i,Sedan,Petrol - Unleaded (ULP),5,White,2014 BMW 528i 2.0 M Sport Sedan New Steering WARRANTY TIPTOP,https://www.carlist.my/used-cars/2014-bmw-528i-2-0-m-sport-sedan-new-steering-warranty-tiptop/9287870,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=1&page_size=25#listing_9287870,['https://img1.icarcdn.com/0787829/thumb-l_used-car-carlist-bmw-5-series-528i-m-sport-sedan-malaysia_000000787829_cc6e0948_486a_4030_8fe5_4e5c459ee53c.jpg.webp?smia=xTM'],Please call our professional sales consultant ~~  shariff - ****  qila - ****  ...,Offer,99800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/48997f5f-8caf-407d-a1c7-9baadb279b4c
27,ListItem,1,Car,Product,Thing,BMW,320i,Sedan,Petrol - Unleaded (ULP),5,White,2020 BMW 320i 2.0 Sport Sedan,https://www.carlist.my/used-cars/2020-bmw-320i-2-0-sport-sedan/9412254,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9412254,['https://img1.icarcdn.com/4522149/thumb-l_used-car-carlist-bmw-3-series-320i-sport-sedan-malaysia_000004522149_20d13232_df19_45ad_8d4a_cb6db4d0b843.jpeg.webp?smia=xTM'],Under bmw 5 years free service and warranty full service record accident free ...,Offer,208000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,
28,ListItem,2,Car,Product,Thing,BMW,320i,Sedan,Petrol - Unleaded (ULP),5,Grey,"2020 BMW 320i 2.0 Sport G20, FULL SERIVCE 13K, UNDER WARRANTY TILL 2025, KEYLESS PUSH START, DIGITAL METER, AMBIENT LIGHT, AUTO HOLD, WIRELESS CHARGER",https://www.carlist.my/used-cars/2020-bmw-320i-2-0-sport-g20-full-serivce-13k-under-warranty-till-2025-keyless-push-start-digital-meter-ambient-light-auto-hold-wireless-charger/9432182,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9432182,['https://img1.icarcdn.com/2812349/thumb-l_used-car-carlist-bmw-3-series-320i-sport-sedan-malaysia_000002812349_6402ebf8_fdc0_4b60_a4b4_f90f5f110264.jpg.webp?smia=xTM'],Gray : ****    gray : ****    gray : ****    specifications  - full service bmw ...,Offer,209800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Sungai Besi,Kuala Lumpur,https://www.carlist.my/dealer/7d0645e5-d21b-45c9-9ae8-3209a23e6e44
29,ListItem,3,Car,Product,Thing,BMW,X5,SUV,Hybrid,5,Others,2019 Bmw F15 X5 2.0 xDRIVE40e M Performance U/WRTY,https://www.carlist.my/used-cars/2019-bmw-f15-x5-2-0-xdrive40e-m-performance-u-wrty/9426231,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9426231,['https://img1.icarcdn.com/1326249/thumb-l_used-car-carlist-bmw-x-x5-xdrive40e-m-sport-suv-malaysia_000001326249_f8cd9a53_1c42_47b8_a8be_5c68bd1f7abb.JPG.webp?smia=xTM'],猸 we provide 1 year warranty   *terms and conditions apply    馃弳 18 years ...,Offer,238888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,https://www.carlist.my/dealer/scwsb1
30,ListItem,4,Car,Product,Thing,BMW,330e,Sedan,Hybrid,5,Black,"2019 BMW 330e 2.0 M Sport Sedan CALL FOR APPOINTMENT , TIP TOP CONDITION",https://www.carlist.my/used-cars/2019-bmw-330e-2-0-m-sport-sedan-call-for-appointment-tip-top-condition/9231727,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9231727,['https://img1.icarcdn.com/7271329/thumb-l_used-car-carlist-bmw-3-series-330e-m-sport-sedan-malaysia_000007271329_adbd8fbf_e448_497f_8171_a2eb7de6c68a.jpg.webp?smia=xTM'],Call or whatsapp : gray ****    ** waze @ maps ( asia auto star sdn bhd ) ...,Offer,176800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,https://www.carlist.my/dealer/luxuryautocars
31,ListItem,5,Car,Product,Thing,BMW,520i,Sedan,Petrol - Unleaded (ULP),5,Others,2015 Bmw F10 520i 2.0 LOCAL FACELIFT FULL-SERVICE,https://www.carlist.my/used-cars/2015-bmw-f10-520i-2-0-local-facelift-full-service/9426254,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9426254,['https://img1.icarcdn.com/4526249/thumb-l_used-car-carlist-bmw-5-series-520i-sedan-malaysia_000004526249_20ab914c_16cd_4272_ab65_c32845c23476.JPG.webp?smia=xTM'],猸 we provide 1 year warranty   *terms and conditions apply    馃弳 18 years ...,Offer,119888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,https://www.carlist.my/dealer/scwsb1
32,ListItem,6,Car,Product,Thing,BMW,420i,Coupe,Petrol - Unleaded (ULP),4,White,2018 Bmw F32 420i 2.0 SPORT COUPE MILE-21K U/WRNTY,https://www.carlist.my/used-cars/2018-bmw-f32-420i-2-0-sport-coupe-mile-21k-u-wrnty/9426145,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9426145,['https://img1.icarcdn.com/5416249/thumb-l_used-car-carlist-bmw-4-series-420i-coupe-malaysia_000005416249_167630b6_c736_4d10_9fa7_0e2b6a1dafe6.JPG.webp?smia=xTM'],猸 we provide 1 year warranty   *terms and conditions apply    馃弳 18 years ...,Offer,188888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,https://www.carlist.my/dealer/scwsb1
33,ListItem,7,Car,Product,Thing,BMW,330e,Sedan,Hybrid,5,Others,2016 Bmw F30 330E SPORT 2.0 FACELIFT FULL-SERVICE,https://www.carlist.my/used-cars/2016-bmw-f30-330e-sport-2-0-facelift-full-service/9233964,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9233964,['https://img1.icarcdn.com/4693329/thumb-l_used-car-carlist-bmw-3-series-330e-sport-line-sedan-malaysia_000004693329_2564bd61_177b_4942_b764_4f45655fa5ed.JPG.webp?smia=xTM'],猸 we provide 1 year warranty   *terms and conditions apply    馃弳 18 years ...,Offer,102888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,https://www.carlist.my/dealer/scwsb1
34,ListItem,8,Car,Product,Thing,BMW,218i,Hatchback,Petrol - Unleaded (ULP),5,Others,2015 Bmw 218i ACTIVE TOURER M/T LUXURY 1.5 (M),https://www.carlist.my/used-cars/2015-bmw-218i-active-tourer-m-t-luxury-1-5-m/8646611,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_8646611,['https://img1.icarcdn.com/1166468/thumb-l_used-car-carlist-bmw-2-series-218i-luxury-active-tourer-hatchback-malaysia_000001166468_14f9c1b2_51e7_4af4_8309_ac3ee7fbf50f.JPG.webp?smia=xTM'],猸 original manufacturer year - 2015 猸  猸 original manufacturer year - 2015 猸    ...,Offer,73888,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Cheras,Kuala Lumpur,https://www.carlist.my/dealer/scwsb1
35,ListItem,9,Car,Product,Thing,BMW,730Li,Sedan,Petrol - Unleaded (ULP),5,White,2014 BMW 730Li 3.0 AUTO BAVARIA FULL SERVICE RECORD 80K MILEAGE ONLY WITH 1 UNCLE OWNER,https://www.carlist.my/used-cars/2014-bmw-730li-3-0-auto-bavaria-full-service-record-80k-mileage-only-with-1-uncle-owner/9112945,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9112945,['https://img1.icarcdn.com/5492119/thumb-l_used-car-carlist-bmw-7-series-730li-sedan-malaysia_000005492119_4391c5de_8854_4e44_8e98_57e622f284db.jpg.webp?smia=xTM'],Asalamualaikum. 丕賱爻賻賾賱丕賻賲購 毓賻賱賻賷賿賰購賲賿 賵賻乇賻丨賿賲賻丞購 丕賱賱賴賽 賵賻亘賻乇賻賰賻丕鬲購賴購    *** my ...,Offer,128800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Kajang,Selangor,https://www.carlist.my/dealer/myautocitytrading
36,ListItem,10,Car,Product,Thing,BMW,M3,Convertible,Petrol - Unleaded (ULP),4,Black,1994 BMW 316 / M3 COUPE,https://www.carlist.my/used-cars/1994-bmw-316-m3-coupe/9351649,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9351649,['https://img1.icarcdn.com/9461539/thumb-l_used-car-carlist-bmw-m-m3-m3-convertible-convertible-malaysia_000009461539_b252db15_3299_4384_8657_b8978c68159b.jpg.webp?smia=xTM'],"Bmw 316 / m3,coupe 1994/2003, black with black, full conversion e36 usa m3 ...",Offer,105000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,
37,ListItem,11,Car,Product,Thing,BMW,M2,Coupe,Petrol - Unleaded (ULP),4,White,2018 Bmw M2 UK Specs,https://www.carlist.my/used-cars/2018-bmw-m2-uk-specs/9351497,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9351497,['https://img1.icarcdn.com/7941539/thumb-l_used-car-carlist-bmw-m-m2-coupe-malaysia_000007941539_9f050b74_57db_4496_8473_f644a7c16707.jpg.webp?smia=xTM'],"2018/2019 bmw m2 uk specs, alpine white with black interior, 1 owner, m- dct, ...",Offer,275000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,
38,ListItem,12,Car,Product,Thing,BMW,M3,Sedan,Petrol - Unleaded (ULP),5,Blue,2015 BMW M3 F80,https://www.carlist.my/used-cars/2015-bmw-m3-f80/8944947,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_8944947,['https://img1.icarcdn.com/7494498/thumb-l_used-car-carlist-bmw-m-m3-sedan-malaysia_000007494498_565d463c_04a0_454d_8170_29519f1aada1.jpg.webp?smia=xTM'],"Bmw m3 f80, 2015/2016, uk specs, yas marina blue with black interior    鈥 ...",Offer,310000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,
39,ListItem,13,Car,Product,Thing,BMW,530i,Sedan,Petrol - Unleaded (ULP),5,Black,2019 BMW 530i 2.0 M Sport (A) TWINTURBO WARRANTY UNTIL NOVEMBER 2024 4 MICHELIN TYRE,https://www.carlist.my/used-cars/2019-bmw-530i-2-0-m-sport-a-twinturbo-warranty-until-november-2024-4-michelin-tyre/8865622,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_8865622,['https://img1.icarcdn.com/2265688/thumb-l_used-car-carlist-bmw-5-series-530i-m-sport-sedan-malaysia_000002265688_cb2c4023_183b_4eed_9af7_cfd9ec3404ea.jpeg.webp?smia=xTM'],Bmw 530i 2.0 m-sport twin turbo   manufacture year 2019 tahun dibuat 2019  bmw ...,Offer,268800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Klang,Selangor,https://www.carlist.my/dealer/intanjayaklg
40,ListItem,14,Car,Product,Thing,BMW,X5,SUV,Diesel,5,Others,2007 BMW X5 3.0 d SUV,https://www.carlist.my/used-cars/2007-bmw-x5-3-0-d-suv/9432550,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9432550,['https://img1.icarcdn.com/0552349/thumb-l_used-car-carlist-bmw-x-x5-d-suv-malaysia_000000552349_7b26b1e6_79e5_494b_9db1_77c6f5ec145d.jpg.webp?smia=xTM'],饾悂饾悁饾悕饾悆饾悎饾悕饾悊饾悐饾悁饾悕 饾悋饾悁饾悜饾悊饾悁 饾悆饾悁饾悕 饾悙饾悢饾悁饾悑饾悎饾悡饾悩 饾悐饾悇饾悜饾悇饾悡饾悁 饾悐饾悁饾悓饾悎.  ...,Offer,37800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/d1c36b0c-e1b7-4c51-a30c-92fcce0ace50
41,ListItem,15,Car,Product,Thing,BMW,520i,Sedan,Petrol - Unleaded (ULP),5,Black,"2014 BMW 520i 2.0 Sedan (INSPECTION REPORT APPROVE , FREE GIFT RM1xxxx)",https://www.carlist.my/used-cars/2014-bmw-520i-2-0-sedan-inspection-report-approve-free-gift-rm1xxxx/9219857,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9219857,['https://img1.icarcdn.com/7589129/thumb-l_used-car-carlist-bmw-5-series-520i-sedan-malaysia_000007589129_47c88166_3821_4273_a4cd_1db2056db590.jpeg.webp?smia=xTM'],馃挜promosi hebat 馃挜  starting from锛歳m113000  year锛2014  馃敟car king  馃敟limited unit ...,Offer,113000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/junz1204
42,ListItem,16,Car,Product,Thing,BMW,530e,Sedan,Hybrid,5,Black,2018 BMW 530e 2.0 Sport G30 - CKD,https://www.carlist.my/used-cars/2018-bmw-530e-2-0-sport-g30-ckd/9426247,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9426247,['https://img1.icarcdn.com/7426249/thumb-l_used-car-carlist-bmw-5-series-530e-sport-line-iperformance-sedan-malaysia_000007426249_6bdee030_6e70_4d3e_8011_cd04a7d7d6ad.jpg.webp?smia=xTM'],Company car  full service record  genuine mileage  accident free  360 degree ...,Offer,193000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Butterworth,Penang,
43,ListItem,17,Car,Product,Thing,BMW,323i,Sedan,Petrol - Unleaded (ULP),5,Blue,2010 BMW 323i 2.5 LCI FACELIFT (A),https://www.carlist.my/used-cars/2010-bmw-323i-2-5-lci-facelift-a/8792149,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_8792149,['https://img1.icarcdn.com/9412978/thumb-l_used-car-carlist-bmw-3-series-323i-sedan-malaysia_c9dc99ab1620fa49113ebed4a5702fac_290jFvCiHsyAGVXFHRMwiC_000009412978_e17b870e_7156_4f0d_b1d8_5060c4a8ccd5.jpg.webp?smia=xTM'],Please call   **** rick    - actual & genuine year make 2010  - register year ...,Offer,36800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Puchong,Selangor,https://www.carlist.my/dealer/YAPBROTHER
44,ListItem,18,Car,Product,Thing,BMW,X5,SUV,Diesel,5,Black,2007/2015 BMW X5 3.0 d SUV,https://www.carlist.my/used-cars/2007-2015-bmw-x5-3-0-d-suv/9432247,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9432247,['https://img1.icarcdn.com/7422349/thumb-l_used-car-carlist-bmw-x-x5-d-suv-malaysia_000007422349_454fdc22_8fc7_4eb2_95b4_b0f7da6e3ab6.jpeg.webp?smia=xTM'],饾悊饾悗饾悗饾悆 饾悅饾悗饾悕饾悆饾悎饾悡饾悎饾悗饾悕 !  饾悂饾悁饾悕饾悆饾悎饾悕饾悊饾悐饾悁饾悕 饾悋饾悁饾悜饾悊饾悁 饾悆饾悁饾悕 饾悙饾悢饾悁饾悑饾悎饾悡饾悩 饾悐饾悇饾悜饾悇饾悡饾悁 饾悐饾悁饾悓饾悎.    饾檼饾檭饾樇饾檹饾檸饾樇饾檵饾檵  鈽庯笍饾悓饾悜 ...,Offer,38800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/4af0d2e0-8803-4099-89c6-fd575f948575
45,ListItem,19,Car,Product,Thing,BMW,740Li,Sedan,Petrol - Unleaded (ULP),5,White,2017 BMW 740Li 3.0 Sedan M-SPORT*NON HYBRID* FULL-SPEC,https://www.carlist.my/used-cars/2017-bmw-740li-3-0-sedan-m-sport-non-hybrid-full-spec/9255291,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9255291,['https://img1.icarcdn.com/1925529/thumb-l_used-car-carlist-bmw-7-series-740li-sedan-malaysia_c6b65b6a2467dc7b56244eed7d81bdb9_60988aba_b5c5_4fdf_a2cc_6655f47ac688_000001925529_6bf03f44_5e94_4455_aece_96595e893e6b.jpeg.webp?smia=xTM'],"Red autosport sdn bhd  in red autosport,  we guarantee that the cars we sell ...",Offer,243900,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,https://www.carlist.my/dealer/9bdb18d7-dee4-4265-b7cd-7642a6b56b6c
46,ListItem,20,Car,Product,Thing,BMW,X4,SUV,Petrol - Unleaded (ULP),5,White,2017 BMW X4 2.0 xDrive28i M Sport SUV FULL-SERVICE RECO FULL-SPEC,https://www.carlist.my/used-cars/2017-bmw-x4-2-0-xdrive28i-m-sport-suv-full-service-reco-full-spec/9410762,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9410762,['https://img1.icarcdn.com/2670149/thumb-l_used-car-carlist-bmw-x-x4-xdrive28i-m-sport-suv-malaysia_c6b65b6a2467dc7b56244eed7d81bdb9_60988aba_b5c5_4fdf_a2cc_6655f47ac688_000002670149_6f1fbaf6_107a_4afa_8c1a_5219c0414ad6.jpeg.webp?smia=xTM'],"Red autosport sdn bhd  in red autosport,  we guarantee that the cars we sell ...",Offer,179900,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Seri Kembangan,Selangor,https://www.carlist.my/dealer/9bdb18d7-dee4-4265-b7cd-7642a6b56b6c
47,ListItem,21,Car,Product,Thing,BMW,118i,Hatchback,Petrol - Unleaded (ULP),5,Blue,2018 BMW 118i 1.5 M Sport Hatchback (MID YEAR SALES),https://www.carlist.my/used-cars/2018-bmw-118i-1-5-m-sport-hatchback-mid-year-sales/8780090,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_8780090,['https://img1.icarcdn.com/0900878/thumb-l_used-car-carlist-bmw-1-series-118i-m-sport-hatchback-malaysia_000000900878_36de279e_7802_4d92_9aaa_9f0a08f27edf.jpeg.webp?smia=xTM'],2018 year bmw 118i m sport    -just buy and drive  -360 degree checking  ...,Offer,132800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Batu Pahat,Johor,https://www.carlist.my/dealer/33657e39-e5c2-47e4-8d82-12102a6d0072
48,ListItem,22,Car,Product,Thing,BMW,520i,Sedan,Petrol - Unleaded (ULP),5,White,2013 BMW 520i DBA-XG20 (A) M sport 2.0 Sedan,https://www.carlist.my/used-cars/2013-bmw-520i-dba-xg20-a-m-sport-2-0-sedan/9403824,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9403824,['https://img1.icarcdn.com/4283049/thumb-l_used-car-carlist-bmw-5-series-520i-sedan-malaysia_000004283049_2d920cfb_f172_4b5e_babd_82a34dc04a23.jpeg.webp?smia=xTM'],"Very good condition, accident free, drives as good as new, powerful.  plate ...",Offer,95000,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Petaling Jaya,Selangor,
49,ListItem,23,Car,Product,Thing,BMW,320i,Sedan,Petrol - Unleaded (ULP),5,Black,2007 BMW 320i 2.0 SE Sedan,https://www.carlist.my/used-cars/2007-bmw-320i-2-0-se-sedan/9431101,https://www.carlist.my/used-cars-for-sale/bmw/malaysia?page_number=83&page_size=25#listing_9431101,['https://img1.icarcdn.com/1011349/thumb-l_used-car-carlist-bmw-3-series-320i-se-sedan-malaysia_000001011349_a7b055ac_08f8_4860_a46c_48f4d6971347.jpg.webp?smia=xTM'],饾悊饾悗饾悗饾悆 饾悅饾悗饾悕饾悆饾悎饾悡饾悎饾悗饾悕 ! 饾悂饾悁饾悕饾悆饾悎饾悕饾悊饾悐饾悁饾悕 饾悋饾悁饾悜饾悊饾悁 饾悆饾悁饾悕 饾悙饾悢饾悁饾悑饾悎饾悡饾悩 饾悐饾悇饾悜饾悇饾悡饾悁 饾悐饾悁饾悓饾悎.  馃殫 鈥硷笍low in market ...,Offer,28800,MYR,http://schema.org/UsedCondition,Person,Place,PostalAddress,Johor Bahru,Johor,https://www.carlist.my/dealer/3559d11c-8322-4739-9f08-faec0a6c75cc
